id,brand,brand_id,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption,ac_charger,dc_charger,charging_voltage,battery_size,range,consumption,_model_hash,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields,nominal_battery_size,battery_type,type,_rescued_data
56a8cfd0-552c-4086-879f-71a201264cea,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,plus sport turismo,car,,2022,84,{'average_consumption': 18.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 20, 'power': 83.7}, {'percentage': 40, 'power': 67}, {'percentage': 60, 'power': 50}, {'percentage': 80, 'power': 33}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",800,,,,,,,,,,['charging_curve'],,,,
9055c6e5-1801-4257-933f-e7223a29a17f,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4s sport turismo,car,,2022,71,{'average_consumption': 19.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 71, 'charging_curve': [{'percentage': 0, 'power': 71}, {'percentage': 20, 'power': 71}, {'percentage': 40, 'power': 57}, {'percentage': 60, 'power': 43}, {'percentage': 80, 'power': 28}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",800,,,,,,,,,,['charging_curve'],,,,
dbf22ec4-739d-4ef2-bb45-84f8a53c3c9a,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4s plus sport turismo,car,,2022,84,{'average_consumption': 19.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 20, 'power': 83.7}, {'percentage': 40, 'power': 67}, {'percentage': 60, 'power': 50}, {'percentage': 80, 'power': 33}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",800,,,,,,,,,,['charging_curve'],,,,
bce0fe82-1ffa-4701-a758-db296c47a108,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo sport turismo,car,,2022,84,{'average_consumption': 20.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 20, 'power': 83.7}, {'percentage': 40, 'power': 67}, {'percentage': 60, 'power': 50}, {'percentage': 80, 'power': 33}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",800,,,,,,,,,,['charging_curve'],,,,
4061b0a0-db12-4cb6-97bd-a6f1535ce063,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo s sport turismo,car,,2022,84,{'average_consumption': 21.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 20, 'power': 83.7}, {'percentage': 40, 'power': 67}, {'percentage': 60, 'power': 50}, {'percentage': 80, 'power': 33}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",800,,,,,,,,,,['charging_curve'],,,,
4126c56c-2e0a-4a4c-832e-0da84837ce63,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,plus,car,,2023,84,{'average_consumption': 17.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,l5fp1n,,,,,,,,,,
b651a7d9-8b25-4f28-a003-f5c60ddc7a4d,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4s,car,,2023,71,{'average_consumption': 17.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 71, 'charging_curve': [{'percentage': 0, 'power': 71}, {'percentage': 40, 'power': 71}, {'percentage': 70, 'power': 56.8}, {'percentage': 90, 'power': 28.4}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,-9i3rz8,,,,,,,,,,
ee36d24a-871d-4510-abda-19e6ca17db89,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4s plus,car,,2023,84,{'average_consumption': 17.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,#NAME?,,,,,,,,,,
ccb8cb04-f507-459d-96b5-cd8d86bb4424,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo,car,,2023,84,{'average_consumption': 18.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,mruf3z,,,,,,,,,,
0bb916c9-284b-4434-af87-326a9ac0fd2d,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo s,car,,2023,84,{'average_consumption': 19.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,bd4ggc,,,,,,,,,,
4d0e7c7c-4e21-4193-ba80-99ae7aa3eadb,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4 cross turismo,car,,2023,84,{'average_consumption': 19},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,#NAME?,,,,,,,,,,
d074954b-26e4-4fb1-aa85-3a0a4d6f8b11,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4s cross turismo,car,,2023,84,{'average_consumption': 19},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,#NAME?,,,,,,,,,,
cf68058c-d7d1-4574-a3ef-5d810c998208,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo cross turismo,car,,2023,84,{'average_consumption': 19.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,#NAME?,,,,,,,,,,
e665851e-9e5b-482b-bb60-51f4c9a9bbfb,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo s cross turismo,car,,2023,84,{'average_consumption': 20.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 83.7, 'charging_curve': [{'percentage': 0, 'power': 83.7}, {'percentage': 40, 'power': 83.7}, {'percentage': 70, 'power': 66.96}, {'percentage': 90, 'power': 33.48}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,6dy7m7,,,,,,,,,,
f66c3fd5-d6ef-4023-b376-c8deebd97268,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,electric,car,,2024,95,{'average_consumption': 18.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 95, 'charging_curve': [{'percentage': 0, 'power': 95}, {'percentage': 40, 'power': 95}, {'percentage': 70, 'power': 76}, {'percentage': 90, 'power': 38}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,-7p4dd,,,,,,,,,,
91acbc98-856c-4f57-a7e3-291885df2094,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4 electric,car,,2024,95,{'average_consumption': 19.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 95, 'charging_curve': [{'percentage': 0, 'power': 95}, {'percentage': 40, 'power': 95}, {'percentage': 70, 'power': 76}, {'percentage': 90, 'power': 38}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,ip18z7,,,,,,,,,,
443e359b-d942-40fd-b202-1cf363acfed9,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo electric,car,,2024,95,{'average_consumption': 20.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 95, 'charging_curve': [{'percentage': 0, 'power': 95}, {'percentage': 40, 'power': 95}, {'percentage': 70, 'power': 76}, {'percentage': 90, 'power': 38}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,khgdnh,,,,,,,,,,
0905f36e-df59-47b5-ae1b-047678b453d1,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,Taycan,car,,2024,82,{'average_consumption': 16.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 82.3, 'charging_curve': [{'percentage': 0, 'power': 82.3}, {'percentage': 40, 'power': 82.3}, {'percentage': 70, 'power': 65.84}, {'percentage': 90, 'power': 32.92}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,s895h7,,,,,,,,,,
0886fc31-94d8-4a78-9655-f74db91ced7c,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,plus,car,,2024,97,{'average_consumption': 16.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 97, 'charging_curve': [{'percentage': 0, 'power': 97}, {'percentage': 40, 'power': 97}, {'percentage': 70, 'power': 77.6}, {'percentage': 90, 'power': 38.8}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,8w472c,,,,,,,,,,
d53f838d-a398-44ce-8b71-d92ee2a1edee,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,Taycan 4S,car,,2024,82,{'average_consumption': 16.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 82.3, 'charging_curve': [{'percentage': 0, 'power': 82.3}, {'percentage': 40, 'power': 82.3}, {'percentage': 70, 'power': 65.84}, {'percentage': 90, 'power': 32.92}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,-2ivoh0,,,,,,,,,,
e47fdfaa-1f5d-4ea9-a30f-6df68e6bae8a,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,4s plus,car,,2024,97,{'average_consumption': 17.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 97, 'charging_curve': [{'percentage': 0, 'power': 97}, {'percentage': 40, 'power': 97}, {'percentage': 70, 'power': 77.6}, {'percentage': 90, 'power': 38.8}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,#NAME?,,,,,,,,,,
22566d2a-2f2c-45ef-b50c-b56bbf46ba82,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo,car,,2024,97,{'average_consumption': 18.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 97, 'charging_curve': [{'percentage': 0, 'power': 97}, {'percentage': 40, 'power': 97}, {'percentage': 70, 'power': 77.6}, {'percentage': 90, 'power': 38.8}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,#NAME?,,,,,,,,,,
609e339a-52f9-4118-968c-c08b1efc0ee6,Porsche,68e11a25-d316-4d22-9444-45c7306c8ab7,turbo s,car,,2024,97,{'average_consumption': 18.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 97, 'charging_curve': [{'percentage': 0, 'power': 97}, {'percentage': 40, 'power': 97}, {'percentage': 70, 'power': 77.6}, {'percentage': 90, 'power': 38.8}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",800,,,,-8495bv,,,,,,,,,,
b1309023-ddeb-4642-acd3-ba6ab546bf5f,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,5 E-Tech,car,40kWh 120hp,2025,40,{'average_consumption': 15.7},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 80, 'charging_curve': [{'percentage': 0, 'power': 76}, {'percentage': 50, 'power': 80}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 16}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
53cae930-8a60-40cb-8062-3fd1f4fdd078,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,5 E-Tech,car,40kWh 95hp,2025,40,{'average_consumption': 15.7},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 80, 'charging_curve': [{'percentage': 0, 'power': 76}, {'percentage': 50, 'power': 80}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 16}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
db068f42-0987-4d3f-8858-4735b2d38dc4,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,5 E-Tech,car,52kWh 150hp,2025,52,{'average_consumption': 16.3},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 95}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 50}, {'percentage': 100, 'power': 20}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
1c13fba9-2c09-4be1-b5c6-aecd2b253afb,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Kangoo ZE,car,,2011,33,{'average_consumption': 19.4},"{'usable_phases': 1, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
30b30afb-9b70-7256-bf6e-cff89866b987,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Megane E-Tech,car,EV40,2022,40,{'average_consumption': 16.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 85, 'charging_curve': [{'percentage': 0, 'power': 80.8}, {'percentage': 75, 'power': 85}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
e47a090c-609b-dbc8-657c-15a518ad9ae4,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Megane E-Tech,car,EV60,2022,60,{'average_consumption': 17.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 130, 'charging_curve': [{'percentage': 0, 'power': 123.5}, {'percentage': 75, 'power': 130}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
5de7571c-a9e6-2847-9920-014a123f980b,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Scenic,car,E-Tech EV60 170pk Comfort Range,2023,60,{'average_consumption': 17.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 130, 'charging_curve': [{'percentage': 0, 'power': 123.5}, {'percentage': 75, 'power': 130}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
d7947cd1-916b-f90e-eae1-9274a2ce9b54,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Scenic,car,E-Tech EV87 220pk Long Range,2023,87,{'average_consumption': 17.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 142.5}, {'percentage': 75, 'power': 150}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
46e4f46b-09d3-4beb-8649-f7a7f670bb45,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Twingo Z.E.,car,22 kWh,2020,21,{'average_consumption': 16.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
ebabe01b-8935-4597-9eb6-0f022a71fd14,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Twizy,microcar,,2012,6,{'average_consumption': 6.1},"{'ports': [], 'usable_phases': 1, 'max_power': 2.3}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",48,,,,,,,,,,,,,,
9666138c-1d24-4fa8-9083-0ffba09ab1ef,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,Q 210,2013,22,{'average_consumption': 15.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 43}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
a38c9b3b-ae0a-4e53-a5e5-502380ca60ec,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,Q90,2017,41,{'average_consumption': 16.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
b3fd3e84-4dd4-4ac0-914f-3c3c582fc600,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R 240,2015,22,{'average_consumption': 15.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
65359747-ec05-47f0-95cf-06e1e8f2b04f,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R90,2017,41,{'average_consumption': 16.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
c53b5947-23a3-420c-9798-f3846732e41a,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R110 ZE40,2019,41,{'average_consumption': 16.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 46, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 52, 'power': 46}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
de3a8751-00c9-46d1-9e7a-ad830835c6a7,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R110 ZE50,2019,52,{'average_consumption': 16.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 46, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 52, 'power': 46}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
5079c683-69ba-44b3-b8c8-d31fa00c97a1,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R135 ZE50,2019,52,{'average_consumption': 17.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 46, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 52, 'power': 46}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
af7b1ae7-fe86-4548-9219-bad34dbcae86,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,4 E-Tech 52kWh 150hp,car,,2025,52,"{'average_consumption': 16.5, 'range': 315}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 50}, {'percentage': 100, 'power': 20}]}",400,,315,,,,,,,,,,,,
9883b3d1-55f8-4dd3-be76-b09f69ee3ab5,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Megane E-Tech EV60 220hp,car,,2025,60,"{'average_consumption': 15.8, 'range': 380}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 129, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 129}, {'percentage': 50, 'power': 129}, {'percentage': 80, 'power': 64.5}, {'percentage': 100, 'power': 25.8}]}",400,,380,,,,,,,,,,,,
19cbc943-5149-407a-be9c-73c19aaf198c,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe ZE50 R135,car,,2019,52,"{'average_consumption': 16.8, 'range': 310}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 46, 'is_default_charging_curve': True, 'charging_curve': [{'percentage': 0, 'power': 46}, {'percentage': 20, 'power': 46}, {'percentage': 40, 'power': 37}, {'percentage': 60, 'power': 28}, {'percentage': 80, 'power': 18}, {'percentage': 100, 'power': 11}]}",400,,310,,,,,,,,['charging_curve'],,,,
32024ea9-ff23-4abd-a13b-7f2732d81bfc,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Twingo Electric,car,,2020,21,"{'average_consumption': 15.8, 'range': 135}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,135,,,,,,,,,,,,
468bac3a-0cc5-4fc8-bd76-e635897463cb,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Megane E-Tech EV60 130hp,car,,2025,60,"{'average_consumption': 15.8, 'range': 380}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 129, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 129}, {'percentage': 50, 'power': 129}, {'percentage': 80, 'power': 64.5}, {'percentage': 100, 'power': 25.8}]}",400,,380,,,,,,,,,,,,
7330268f-f92e-402f-b401-ac78f37b6516,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Kangoo E-Tech Electric,car,,2022,45,"{'average_consumption': 20, 'range': 225}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 80, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 80}, {'percentage': 50, 'power': 80}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 16}]}",400,,225,,,,,,,,,,,,
20f77b9c-5fea-41a2-b1c7-55d630bfc993,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Kangoo Maxi ZE 33,car,,2017,31,"{'average_consumption': 19.4, 'range': 160}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,160,,,,,,,,,,,,
91413796-1642-47d9-b3e8-407b52d842d7,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe R110,car,,2018,41,"{'average_consumption': 16.4, 'range': 250}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,250,,,,,,,,,,,,
884da45a-5607-46e3-9974-d3d57cb15194,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Scenic E-Tech EV60 170hp,car,,2023,60,"{'average_consumption': 17.6, 'range': 340}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 130, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 130}, {'percentage': 50, 'power': 130}, {'percentage': 80, 'power': 65}, {'percentage': 100, 'power': 26}]}",400,,340,,,,,,,,,,,,
5d224876-e1ac-4eaf-ae79-fb5db90c22cc,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe ZE40 R110,car,,2019,41,"{'average_consumption': 16.1, 'range': 255}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 45, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 45}, {'percentage': 50, 'power': 45}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 13.5}]}",400,,255,,,,,,,,,,,,
